-10 10
-10 10
100
50 -10.0 -8.319944517891152 10.0 -1.138325060125629 1.0 0.25
51 -10.0 -7.885785014494175 10.0 0.010220707914729843 1.0 0.25
52 -10.0 -8.793569320466826 10.0 6.691927158419588 1.0 0.25
53 -10.0 0.2721045695037745 10.0 0.13726399806931688 1.0 0.25
54 -10.0 9.071953701303801 10.0 -8.686237857418764 1.0 0.25
55 -10.0 -6.383590263114414 10.0 -8.785060765256915 1.0 0.25
56 -10.0 -9.345889265693184 10.0 1.0546032383192347 1.0 0.25
57 -10.0 6.106109581039508 10.0 -4.344248079615943 1.0 0.25
58 -10.0 9.308563471045023 10.0 -8.777607471925695 1.0 0.25
59 -10.0 -5.985605218523062 10.0 4.2828022178404375 1.0 0.25
60 -10.0 -8.653379747163306 10.0 4.32155730473257 1.0 0.25
61 -10.0 7.375005698688856 10.0 -0.6418697076056077 1.0 0.25
62 -10.0 -4.675546295267927 10.0 -0.9017923506259109 1.0 0.25
63 -10.0 -6.178368708964175 10.0 7.869842039251424 1.0 0.25
64 -10.0 -9.78427572928397 10.0 9.832053411742894 1.0 0.25
65 -10.0 -3.081648378303208 10.0 4.730479091587373 1.0 0.25
66 -10.0 -3.444999017740111 10.0 8.166158806057734 1.0 0.25
67 -10.0 0.9196226116269717 10.0 2.9266571218273096 1.0 0.25
68 -10.0 3.7854863036579474 10.0 8.386044078187641 1.0 0.25
69 -10.0 7.785452479489074 10.0 5.9585992474397464 1.0 0.25
70 -10.0 4.767203785968432 10.0 7.127754038473199 1.0 0.25
71 -10.0 4.003093650266035 10.0 -6.9437875439265095 1.0 0.25
72 -10.0 8.05721124965055 10.0 -6.237036226044433 1.0 0.25
73 -10.0 7.231687796090011 10.0 -1.7996065336262745 1.0 0.25
74 -10.0 1.026079438545331 10.0 -0.2087992288232936 1.0 0.25
75 -10.0 9.389289322420492 10.0 -1.722840538426066 1.0 0.25
76 -10.0 -6.2369263416752885 10.0 2.655070688491419 1.0 0.25
77 -10.0 -8.644149423090022 10.0 7.431154245021467 1.0 0.25
78 -10.0 -1.3087271000726943 10.0 -6.851304470245676 1.0 0.25
79 -10.0 -8.129217384407564 10.0 -5.365412897802367 1.0 0.25
80 -10.0 9.070898366062647 10.0 -8.48011962381634 1.0 0.25
81 -10.0 -8.359636310523385 10.0 -4.5484119599337935 1.0 0.25
82 -10.0 -5.904903814319004 10.0 6.72229886081859 1.0 0.25
83 -10.0 -6.987822509481645 10.0 1.1367477058994524 1.0 0.25
84 -10.0 4.988910471787948 10.0 7.082034601611539 1.0 0.25
85 -10.0 0.6994197866908358 10.0 -3.791150255665281 1.0 0.25
86 -10.0 -0.7219072891148297 10.0 4.635369133727485 1.0 0.25
87 -10.0 2.5207878651133733 10.0 -6.8191714329565585 1.0 0.25
88 -10.0 2.827776131161242 10.0 8.253420761251967 1.0 0.25
89 -10.0 3.893483494342272 10.0 -0.733530300381064 1.0 0.25
90 -10.0 9.575279767085902 10.0 -5.623939568211012 1.0 0.25
91 -10.0 -7.44456372818572 10.0 1.4329192469690017 1.0 0.25
92 -10.0 8.16131996617877 10.0 -4.781906143660349 1.0 0.25
93 -10.0 8.643489654223611 10.0 -6.311583332478232 1.0 0.25
94 -10.0 8.186221120381031 10.0 -5.110544099464482 1.0 0.25
95 -10.0 -0.7689667880137634 10.0 0.2085728024317426 1.0 0.25
96 -10.0 5.26997924780501 10.0 -2.7437126201118867 1.0 0.25
97 -10.0 -8.222693755665242 10.0 -1.3112810248686202 1.0 0.25
98 -10.0 0.6820408031649539 10.0 -6.319556756822491 1.0 0.25
99 -10.0 6.105903258137115 10.0 4.278937821090734 1.0 0.25
4
0 -10.0 -10.0 1 1
1 10.0 -10.0 1 1
2 -10.0 10.0 1 1
3 10.0 10.0 1 1
